0,0.05651639756834466
1,0.056405203902140065
2,0.06213097969072032
3,0.08032193289024987
4,0.12387548204889769
5,0.09185698666231985
6,0.06212904717254264
7,0.12779552838948777
8,0.10187915080646454
9,0.16422859408376064
10,0.024674440339920174
11,0.05011036433614473
12,0.1095993248702382
13,0.13704477203988727
14,0.09280062187542742
15,0.05771339676935558
16,0.06572670690061995
17,0.06058422518044343
18,0.15191090506255
19,0.07792865001991967
20,0.09620039074081663
21,0.06963575181639445
22,0.09091429076557914
23,0.060179845389509906
24,0.08374043322360103
25,0.08418534443883272
26,0.10206207261596577
27,0.15044878340465195
28,0.03513641844631533
29,0.08182562084913944
30,0.05630267093303509
31,0.030298393621754134
32,0.1449047112004437
33,0.0695678476053965
34,0.040272473276418155
35,0.043611285347218524
36,0.07482127621030826
37,0.06096399424789502
38,0.07216878364870322
39,0.059481187747946265
40,0.05617667256463243
41,0.054981584253396165
42,0.08501502839876024
43,0.11247320293685129
44,0.08758965420572759
45,0.1704480638651002
46,0.06804138174397717
47,0.039794573007517285
48,0.08703882797784893
49,0.021192815158147815
50,0.10022296571715915
51,0.0806661489709096
52,0.037560026633373614
53,0.07589218577231026
54,0.07503119132218751
55,0.07121120992695994
56,0.023312620206007845
57,0.06184848093902844
58,0.10668430189315184
59,0.07450800879957517
60,0.09462118179391514
61,0.13018210104693764
62,0.05595167861550416
63,0.08657015624105598
64,0.04049678387313213
65,0.02633631572417366
66,0.046961067151240696
67,0.08584645893961879
68,0.0982299486257503
69,0.08533079308297149
70,0.08224291882008655
71,0.050064499591600295
72,0.03537745688386126
73,0.06487491201346024
74,0.042570057120940065
75,0.035245368842512066
76,0.056789398955539985
77,0.11350862105743795
78,0.07138333006136278
79,0.09759000729485331
80,0.12309513376328107
81,0.06571520774535256
82,0.08770580193070293
83,0.046681653306710785
84,0.031578947368421054
85,0.020382711378539392
86,0.07935094378883492
87,0.0795959703791213
88,0.08586775814821838
89,0.09020771689863955
90,0.09524078736691685
91,0.04253287230050015
92,0.04520741506704083
93,0.08767140075192091
94,0.08406833329248706
95,0.08104408984731078
96,0.04815713303308872
97,0.09602765994967198
98,0.08444099531709018
99,0.07006490497453707
100,0.017594702680573195
101,0.048304589153964794
102,0.06785471093478049
103,0.08102546544402053
104,0.10002066756248171
105,0.08187694536750675
106,0.03130737810082713
107,0.062272971540223834
108,0.01957400731715678
109,0.056472845630974766
110,0.041623920274115545
111,0.03785903404522136
112,0.064337387248163
113,0.041974466303519295
114,0.08274484742616947
115,0.11886662064799147
116,0.038835610375075
117,0.05366133872459953
118,0.08388704928078611
119,0.08579409756912389
120,0.04915473998202097
121,0.08725125761206663
122,0.10423146132940954
123,0.06392416611070792
124,0.06753284410941889
125,0.0650213662402509
126,0.08805919567592876
127,0.025228797447572417
128,0.07549230520984676
129,0.05572421602892032
130,0.0400641540107502
131,0.06694853687794339
132,0.04680261248241578
133,0.07272390707061178
134,0.11230588859277418
135,0.07204381596421114
136,0.09699107476911226
137,0.0805311817152492
138,0.060678169975594574
139,0.04822428221704121
140,0.06841277581442703
141,0.06076319351330341
142,0.01983213724362432
143,0.06222337451760501
144,0.08137278356111724
145,0.0695256263525814
146,0.14197293500509645
147,0.07795787947596416
148,0.148582525687193
149,0.09546687410108758
150,0.11070186069251191
151,0.055916142455288385
152,0.08742232577252942
153,0.01307440900921227
154,0.0836653112074118
155,0.0934309308686112
156,0.10677894828153156
